"ResponseId","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q25_6","Q25_7","Q25_8","Q25_9","Q25_10","Q26","Q27","Q28","Q29","Q30","Age.Group","Country.of.Subsidiary","Gender","Locale"
"R_1NwS9UlIN89rO4g",5,5,3,5,4,5,5,4,4,4,5,3,4,4,4,4,3,5,5,3,2,2,2,4,5,4,5,3,5,5,5,5,5,5,4,4,7,"1,2,3","35 to less than 45","Germany","Male","Germany"
"R_3haM7srFgM0efKl",4,4,4,3,4,4,4,3,3,3,3,4,5,5,5,3,2,4,NA,1,1,2,2,5,3,3,3,3,5,5,3,5,5,2,4,4,5,"1,5,6","25 to less than 35","Germany","Female","Germany"
"R_2Ed8kV4HmtZgCVJ",5,4,4,4,3,4,4,3,3,3,4,4,4,4,4,3,NA,2,5,4,4,3,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,"1,2,5","35 to less than 45","China","Male","China"
"R_2ymzDm6vsDpdCEa",4,4,4,4,3,4,4,3,4,4,4,4,5,4,4,4,NA,1,4,3,4,3,4,5,5,5,5,5,5,5,5,5,5,2,4,4,4,"1,3,6","35 to less than 45","France","Female","France"
"R_vqqNXIg7jVxPjLH",4,5,3,5,4,2,3,2,2,1,2,2,5,4,4,4,7,5,2,2,1,2,2,4,2,4,3,2,2,5,4,4,4,2,2,5,5,"1,3,4","35 to less than 45","Germany","Male","Germany"
"R_0GHfQCnvGYgoQAF",4,4,4,4,5,4,5,5,4,2,5,3,5,5,5,4,NA,4,NA,5,5,3,2,5,4,4,4,3,3,4,4,3,4,4,6,2,7,"1,3,6","55 years or over","USA","Male","USA"
"R_xGAb3WePKpgEJxv",3,3,4,3,2,4,4,3,2,3,5,5,5,4,4,3,NA,NA,NA,1,3,3,2,3,4,3,4,2,5,4,3,3,3,2,4,4,8,"1,2,3","25 to less than 35","Germany","Female","Germany"
"R_1rrlv1NdF7MLgIt",4,4,3,3,4,3,4,4,3,3,3,4,4,4,4,4,2,5,5,3,3,4,3,5,4,4,5,5,5,5,5,5,5,4,5,5,5,"1,5,6","less than 25","Germany","Female","Germany"
"R_w5Wc49JVDA1AXwl",5,4,4,5,4,5,5,5,5,5,4,4,5,5,4,4,NA,5,5,3,4,4,3,5,5,5,5,5,5,5,5,5,5,2,5,6,5,"1,3,5","25 to less than 35","India","Female","India"
"R_1QJWQqaUb754xZa",4,4,5,4,5,4,4,3,4,5,5,5,5,4,5,5,NA,5,5,2,1,1,3,5,4,4,5,4,4,3,3,3,3,4,4,4,7,"1,3,5","35 to less than 45","Germany","Female","Germany"
"R_1PS03CNFpWCQkiK",4,5,NA,4,3,5,4,3,3,5,4,5,5,5,4,5,2,2,NA,1,1,3,3,5,5,5,5,5,5,5,5,5,5,2,4,4,7,"1,2,3","35 to less than 45","Germany","Male","Germany"
"R_2UhdNrHZP66ud2f",3,4,2,2,3,3,4,3,3,3,3,4,3,4,3,4,2,4,4,2,1,2,2,4,4,4,4,4,5,4,5,3,5,1,2,4,5,"1,3,5","45 to less than 55","Germany","Female","Germany"
"R_3ek3RsTqWMUMfqa",4,4,4,3,3,3,2,3,3,3,3,3,4,3,3,2,NA,2,3,2,3,2,2,5,5,5,5,5,5,5,5,5,5,4,2,4,5,"1,3,6","25 to less than 35","United Kingdom","Male","United Kingdom"
"R_2bWsA94sgHgnwHU",5,5,3,4,4,4,5,3,4,4,4,4,5,4,3,4,NA,2,4,3,2,3,2,1,NA,4,3,3,3,3,3,3,3,2,4,4,5,"1,3","45 to less than 55","India","Male","India"
"R_86AndMBcfzhmVMJ",3,3,3,4,4,4,5,3,3,4,3,3,5,4,4,4,NA,NA,5,2,3,2,2,5,4,5,3,2,3,4,3,4,3,4,4,5,4,"1,3,5","35 to less than 45","Germany","Male","Germany"
"R_2WwBjPPCyhKPkNj",5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,NA,NA,3,5,5,3,3,4,5,4,5,5,4,3,5,4,5,5,5,4,5,"1,2,3","35 to less than 45","India","Male","India"
"R_1Os0ugegTEe1gL9",4,4,4,4,3,5,4,4,4,4,4,2,4,5,5,5,NA,NA,3,4,4,3,3,5,5,5,5,5,5,5,5,5,5,1,1,1,1,"2,5,6","25 to less than 35","China","Male","China"
"R_3LaLJqQR0rdy57h",3,4,3,4,3,4,4,4,3,3,3,3,4,4,3,3,NA,5,NA,3,2,3,1,4,3,3,4,5,4,5,4,4,4,1,2,2,4,"1,2,3","25 to less than 35","China","Female","China"
"R_D7whq3AV2ek1zH3",5,5,4,5,4,5,5,5,5,4,5,5,5,5,5,4,NA,NA,5,5,5,5,5,2,5,4,5,5,5,5,5,5,5,4,5,5,8,"1,3,5","35 to less than 45","India","Male","India"
"R_sEWrApfOUgEhb9v",4,4,4,4,3,4,4,4,5,5,4,4,4,4,4,4,NA,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,2,6,6,7,"2","35 to less than 45","China","Female","China"
"R_2RWF2PE6eCe3ubd",4,5,3,4,3,4,4,3,5,5,4,3,5,5,5,5,NA,NA,NA,3,2,3,4,4,5,4,4,5,5,5,5,5,5,4,5,5,8,"1,2,3","35 to less than 45","Italy","Female","Italy"
"R_1CCmkgVTYyycjvr",4,4,4,4,3,3,4,4,4,4,4,4,4,4,5,4,NA,1,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,5,"1,3,5","35 to less than 45","China","Female","China"
"R_2qlnWXYDFJE2aD1",4,5,3,4,4,5,4,3,4,4,4,4,5,5,5,5,NA,5,4,4,2,3,3,5,4,4,4,4,4,4,4,5,5,2,4,4,4,"1,4,5","45 to less than 55","Germany","Female","Germany"
"R_2Pcjq41GuID36i4",4,4,3,3,3,5,5,3,5,5,5,3,5,5,5,5,7,NA,4,4,1,3,2,3,5,3,5,5,4,3,4,4,5,2,4,2,8,"3,6","35 to less than 45","Spain","Female","Spain"
"R_3e8qFMX38M8cRn4",5,4,3,4,3,4,5,5,4,4,4,4,5,5,5,5,NA,5,5,4,4,4,2,5,5,5,5,5,5,5,5,5,5,5,6,5,7,"1,2,3","45 to less than 55","Germany","Male","Germany"
"R_2sZ2cwxrRJmijU8",5,5,4,5,4,4,5,5,4,5,4,4,5,5,5,5,NA,5,5,3,4,4,2,2,5,4,3,4,4,5,2,4,4,2,2,2,5,"2,4,5","25 to less than 35","Taiwan","Female","Taiwan"
"R_3s4c8qVz3RUVQM0",4,4,5,4,3,4,5,4,4,4,4,4,4,5,5,4,NA,NA,3,4,3,4,4,4,3,3,4,4,5,5,4,4,4,4,5,5,8,"1,3,6","25 to less than 35","India","Male","India"
"R_27I55tHKyt02AHD",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,6,8,"1,2,5","25 to less than 35","China","Male","China"
"R_2n6Hr5ZxjrVOllD",4,4,4,3,2,3,5,2,3,3,3,4,5,4,4,4,2,5,5,NA,NA,NA,NA,5,5,5,5,5,5,3,5,5,5,4,5,5,5,"1,2,3","25 to less than 35","Germany","Female","Germany"
"R_3R9r8u1lny78MNa",4,4,4,4,4,4,4,4,5,4,5,5,NA,5,5,5,NA,5,2,4,4,5,5,4,4,4,4,4,5,5,5,5,4,4,5,5,7,"2,3,6","35 to less than 45","China","Female","China"
"R_1JLcKQapSXe6hpK",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,5,"1,2,6","25 to less than 35","China","Male","China"
"R_2TtsBu0ou5kvMBz",5,5,4,5,4,4,5,4,4,4,3,4,5,5,5,4,NA,2,5,5,1,3,1,5,4,5,4,3,3,2,5,4,4,5,6,5,4,"1,3,6","35 to less than 45","France","Male","France"
"R_3QYJ511uM2X6LnF",4,4,4,3,4,3,3,4,3,2,3,5,5,5,5,5,NA,2,5,1,1,1,1,5,5,4,5,5,5,5,5,5,5,2,4,4,5,"1,3","45 to less than 55","Germany","Male","Germany"
"R_2tzmTfxvt6fqicF",4,4,4,4,2,4,3,3,3,2,3,2,5,4,4,4,NA,1,5,2,3,1,2,5,5,5,5,5,5,5,5,5,5,7,4,2,4,"2,5,6","35 to less than 45","China","Female","China"
"R_24jeuXJOm0npgF6",3,3,3,3,4,3,3,3,4,3,4,2,4,4,4,4,7,5,5,3,3,3,3,5,4,5,5,5,5,4,5,4,4,2,5,5,5,"1,3,5","55 years or over","Germany","Female","Germany"
"R_WeqJ5wKmdYk5NEB",4,4,3,3,1,4,4,4,1,1,4,4,5,5,5,5,NA,5,2,1,1,3,2,5,5,3,4,3,5,5,4,5,5,7,2,1,5,"1,2,3","35 to less than 45","Spain","Female","Spain"
"R_DrdQ97U0FS8tNiV",3,3,3,2,4,4,4,3,3,3,4,4,5,5,5,5,2,1,5,1,1,3,3,4,4,4,4,4,4,5,5,5,5,2,5,5,8,"1,2,3","55 years or over","Germany","Female","Germany"
"R_2dQLAuM36lKudOU",4,4,4,5,3,5,4,4,4,4,5,5,5,5,5,5,NA,1,4,3,4,4,4,5,4,4,4,4,4,5,5,5,5,5,5,4,5,"1,3,4","55 years or over","Germany","Male","Germany"
"R_V39czFCbubkO5t7",4,5,4,4,5,5,4,4,5,4,5,4,5,5,5,5,NA,NA,5,3,4,3,3,5,5,4,3,4,5,4,4,5,5,4,2,2,8,"1,3,5","25 to less than 35","Germany","Male","Germany"
"R_pfQdFGhlA76OHuh",5,5,3,4,4,4,4,4,4,4,4,5,4,4,5,5,2,2,3,3,1,3,3,3,2,2,2,2,2,3,3,3,3,2,4,4,5,"1,2,3","45 to less than 55","Germany","Female","Germany"
"R_p5drGOCCfPl9X8J",4,3,4,4,4,3,3,4,2,3,2,3,5,4,5,4,1,5,NA,2,2,2,3,5,5,5,5,4,4,5,5,4,5,7,2,2,8,"1,3,6","45 to less than 55","Germany","Female","Germany"
"R_12PuwmXwjJuV7Iu",4,4,4,3,3,5,4,3,4,5,5,4,4,4,3,4,NA,2,4,5,3,4,3,4,5,4,5,5,5,5,4,4,4,4,5,5,8,"2,3,6","35 to less than 45","Germany","Female","Germany"
"R_2WBTLRksBWSZuWL",4,4,3,4,4,4,4,3,4,4,4,4,5,4,4,4,NA,5,4,1,4,2,4,4,5,3,5,4,5,3,4,4,5,2,4,5,8,"1,2,3","55 years or over","Germany","Female","Germany"
"R_3HY1xIPlFCCc6kq",4,5,5,4,5,4,4,4,3,4,4,3,4,4,4,4,NA,1,3,NA,NA,2,2,4,4,3,4,3,4,1,4,4,4,4,5,4,5,"1,5","45 to less than 55","France","Female","France"
"R_25Tt4KH0RIrSUj9",4,5,3,4,2,5,4,4,4,2,4,3,5,4,5,4,NA,5,5,4,4,4,2,5,5,5,5,5,5,5,5,5,5,4,4,4,4,"3,6","35 to less than 45","Italy","Female","Italy"
"R_OkdLoPlPfa1XHY5",4,3,4,3,2,3,4,3,2,3,2,3,4,4,4,4,NA,3,2,2,2,4,4,5,5,3,4,3,3,4,5,4,2,4,4,5,5,"1,2,3","less than 25","Germany","Female","Germany"
"R_1rewY6wthIKx2AW",4,4,3,4,4,5,5,3,4,4,5,4,5,5,5,4,NA,5,5,4,4,3,2,4,5,4,5,4,5,4,5,5,5,2,4,2,5,"1,4,6","45 to less than 55","Germany","Male","Germany"
"R_1nPaFIIyiVvRuPb",4,4,5,3,4,3,4,3,4,1,2,3,4,4,4,4,NA,1,4,2,3,3,2,5,4,4,5,5,4,3,4,3,4,2,4,5,5,"1,3,5","55 years or over","France","Male","France"
"R_qxeCirrxUDn71n3",4,4,3,4,3,4,5,4,3,3,4,4,4,4,4,4,NA,1,4,4,4,3,3,5,5,NA,NA,NA,5,5,5,5,5,5,5,4,7,"1,3,4","25 to less than 35","Germany","Male","Germany"
"R_3h3yhUaXJjMIV19",4,5,4,4,1,4,4,4,5,4,4,4,4,5,5,4,NA,NA,NA,4,5,4,5,4,4,4,NA,NA,4,5,4,5,4,4,5,5,5,"1,2,5","35 to less than 45","China","Female","China"
"R_1EgQm3myMBz2myD",5,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,NA,5,NA,3,2,4,3,4,5,3,3,3,4,5,5,5,3,4,5,4,7,"1,3,4","55 years or over","France","Male","France"
"R_3PjEkkXMKFZvial",5,4,3,4,5,4,5,5,4,4,5,5,5,5,5,4,NA,5,4,3,4,5,4,5,5,5,5,5,5,5,5,5,5,2,4,4,5,"1,6,7","45 to less than 55","Germany","Female","Germany"
"R_2CBcDoB1whmpgRt",5,5,5,5,3,4,5,4,5,5,5,5,5,3,4,5,NA,NA,NA,5,4,4,4,5,4,5,4,4,4,4,4,4,5,2,4,5,7,"2,3,5","25 to less than 35","China","Male","China"
"R_1TBjJWylr8klGwN",3,5,2,3,2,4,4,4,4,4,4,4,5,4,4,4,NA,5,4,3,1,2,1,5,5,5,5,5,5,5,5,5,5,1,1,2,4,"2,3,5","35 to less than 45","China","Female","China"
"R_3RxWEFYov7eCJ4g",5,5,3,5,4,4,5,5,5,3,4,4,4,4,5,5,NA,2,NA,3,3,2,2,5,5,5,4,4,4,4,4,4,4,2,4,4,8,"2,3,5","45 to less than 55","France","Female","France"
"R_1IT1B1LbVXAqBNX",4,5,5,5,5,5,5,4,5,5,5,3,5,5,5,5,NA,5,3,4,5,5,5,3,4,4,4,3,4,5,4,4,3,4,5,5,8,"1,2,6","35 to less than 45","China","Male","China"
"R_3MMUEKwMm3YoFv6",4,4,4,4,4,4,3,3,4,5,3,2,3,4,4,3,7,3,3,3,2,2,2,4,4,2,5,4,3,3,3,3,4,4,5,4,7,"3","45 to less than 55","Germany","Male","Germany"
"R_3O3zSj70O2ZPUFD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",""
"R_daL70A2A063DoAx",5,5,4,3,5,4,5,1,4,3,5,5,4,4,3,3,NA,1,4,2,1,2,1,2,1,2,2,1,1,2,2,1,2,4,2,1,7,"2,3,6","45 to less than 55","Germany","Female","Germany"
"R_269c9vR9g3a4YuS",5,5,3,3,2,4,4,4,5,4,4,5,5,5,5,5,NA,NA,NA,2,4,2,3,5,5,5,5,5,5,5,5,5,5,5,5,4,8,"1,2,3","45 to less than 55","Italy","Male","Italy"
"R_32Kl1Ohc6Kne5BT",5,5,3,4,4,5,5,3,4,4,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,NA,3,NA,4,NA,3,4,4,4,1,"1,3,5","55 years or over","France","Female","France"
"R_862p9Vt5XSlytWN",4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,NA,2,4,2,2,3,4,4,3,3,4,3,3,4,4,4,4,1,4,4,1,"1,3,5","55 years or over","USA","Male","USA"
"R_3DeA5ti6vCHOetn",4,5,3,4,4,5,5,3,4,5,5,5,5,5,5,5,NA,5,NA,3,2,3,2,5,4,5,4,4,4,5,5,5,5,4,5,4,7,"2,3,6","35 to less than 45","Germany","Female","Germany"
"R_1g5cNBGFxsiLQYR",4,4,4,4,4,4,5,4,4,3,4,4,5,4,4,4,NA,2,NA,4,2,2,2,4,4,4,4,4,4,4,4,4,4,7,2,2,4,"1,3,5","35 to less than 45","China","Female","China"
"R_2D83pbNOBpEgJ2R",3,4,5,4,2,3,3,3,4,3,3,4,5,5,5,5,NA,5,3,2,4,3,3,4,4,3,4,4,3,3,4,4,3,2,5,5,4,"1,3,5","45 to less than 55","Italy","Female","Italy"
"R_78K6ceY89VuETsd",4,4,2,3,4,4,5,2,3,3,5,4,5,5,5,4,NA,5,5,4,3,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,5,"1,4,6","35 to less than 45","Germany","Female","Germany"
"R_ewyyYeRQC8bloTT",5,5,4,4,3,4,4,4,4,5,5,5,5,5,5,5,NA,5,5,4,1,3,2,5,5,4,5,4,5,4,4,4,5,4,4,4,8,"1,2,3","45 to less than 55","Germany","Male","Germany"
"R_11hJydac7RubFX8",3,4,5,4,4,4,5,4,5,4,4,4,4,5,5,4,NA,NA,NA,4,4,4,4,5,5,5,5,5,5,5,5,5,5,2,5,4,7,"1,2,3","25 to less than 35","China","Female","China"
"R_1pFDPUTRvMuwsbG",2,2,2,2,2,4,4,3,3,4,3,4,5,5,4,4,NA,5,5,4,4,4,5,4,5,3,4,5,4,4,4,5,5,2,4,2,8,"2,4","45 to less than 55","Brazil","Male","Brazil"
"R_8qdSpZSo54MIbkd",4,4,4,4,3,4,4,3,2,2,2,1,3,4,4,5,NA,5,5,2,2,3,3,5,5,4,4,3,5,5,5,5,5,4,4,4,5,"1,2,5","35 to less than 45","United Kingdom","Female","United Kingdom"
"R_3Ph7HTGzr4JZzXo",4,4,3,4,4,5,5,4,4,5,5,5,5,5,5,5,NA,5,5,4,4,3,1,4,4,2,5,4,4,2,3,3,3,2,4,2,7,"1,3,4","45 to less than 55","Germany","Male","Germany"
"R_3GfiRpZ5XB3qx1e",4,4,4,5,5,5,5,3,5,5,5,5,4,4,4,3,NA,5,5,3,3,5,4,5,2,5,4,5,5,5,4,4,4,5,5,5,7,"2,3,6","35 to less than 45","Portugal","Female","Portugal"
"R_31oOp5UWgJM4StS",5,3,3,3,5,5,5,3,5,5,5,3,5,5,5,5,NA,5,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,8,"2,3,6","45 to less than 55","India","Male","India"
"R_1PRT6SFD6sK5rOF",4,5,3,4,1,4,4,4,5,4,4,4,4,4,4,4,NA,5,5,4,3,4,4,4,4,4,4,5,5,5,5,5,5,2,2,4,5,"2,5,6","35 to less than 45","China","Female","China"
"R_3MFrQVKEdyR0JYH",3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,NA,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,5,5,7,"1,5,6","25 to less than 35","China","Male","China"
"R_4VMlYoerEyYbRVD",5,5,5,5,3,4,4,4,5,5,4,5,4,4,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5,4,5,5,5,7,5,5,7,"2,3,5","25 to less than 35","China","Female","China"
"R_UJWELcCNBgsvB9D",4,3,3,4,4,4,3,3,4,4,4,3,4,4,4,4,NA,1,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,2,4,5,5,"1,5,6","25 to less than 35","China","Female","China"
"R_3Di2GWkampzBK6H",4,4,4,4,5,3,4,4,3,3,2,3,4,3,3,3,7,NA,5,1,1,3,2,5,5,5,5,5,3,5,4,3,2,2,4,5,4,"5","35 to less than 45","France","Male","France"
"R_tXKAG3m3MgsdjX3",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,NA,5,NA,4,2,4,3,5,5,5,5,5,5,5,5,5,5,4,5,4,5,"1,3,4","35 to less than 45","Germany","Female","Germany"
"R_R8DoDtd4cJI4p0d",4,5,5,5,5,4,4,3,4,4,4,4,4,5,5,5,NA,5,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,7,2,1,4,"1,2,6","35 to less than 45","China","Female","China"
"R_1lgJFlqnWND8Utk",2,2,4,2,4,2,2,2,5,2,5,5,2,2,2,2,NA,NA,2,3,4,3,3,5,5,5,5,5,5,5,5,5,5,4,5,5,7,"2,4,6","35 to less than 45","Russian Fed.","Female","Russian Fed."
"R_vAm5YHaBocUT9zb",3,3,3,3,3,3,4,3,3,3,4,3,2,2,2,3,NA,2,NA,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,4,4,5,"3","25 to less than 35","China","Male","China"
"R_1ogVt0MbkpT6vHV",4,4,3,3,4,3,4,4,3,4,3,4,5,4,4,4,7,NA,NA,3,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,7,"1,2,5","35 to less than 45","Germany","Male","Germany"
"R_2TBN8c9tmlYutgX",5,4,3,4,4,4,5,4,4,5,5,3,5,4,4,4,2,5,3,3,3,3,4,5,4,3,4,4,5,5,4,5,5,4,5,5,8,"1,2,3","35 to less than 45","Brazil","Male","Brazil"
"R_274j1CyqxsR0FqH",4,4,2,3,2,3,3,3,4,1,2,3,3,3,3,4,6,2,NA,2,1,3,3,4,3,2,4,4,4,4,4,4,5,2,2,4,5,"1,3,5","45 to less than 55","Germany","Male","Germany"
"R_3ReKWf06xRIQWty",5,4,4,4,3,5,5,4,4,4,4,4,4,3,2,4,NA,5,5,3,3,2,3,4,4,4,4,3,4,5,3,4,5,4,5,2,5,"1,3,6","45 to less than 55","Germany","Male","Germany"
"R_9Rbp4a8zlid69Sp",3,4,4,3,4,3,2,2,2,3,3,4,4,4,3,3,NA,5,2,2,3,2,1,5,4,4,4,4,4,4,5,5,5,2,4,4,5,"2,3,4","45 to less than 55","USA","Male","USA"
"R_3F4lX478Vv7HYdN",5,5,3,3,3,4,5,3,5,4,5,5,4,4,4,4,NA,5,5,3,2,3,2,5,5,5,5,5,5,5,5,5,5,4,4,5,8,"2,3,4","25 to less than 35","Germany","Female","Germany"
"R_2UfM82rgMbmsNMX",5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,2,2,2,5,3,5,5,5,5,5,4,3,3,4,4,4,5,"1,3,4","45 to less than 55","Germany","Male","Germany"
"R_Zt4mHYxjpEL4FC9",4,4,3,4,4,4,4,4,5,3,3,3,4,5,5,5,NA,NA,3,3,3,2,3,4,3,5,3,3,3,4,4,4,4,2,4,5,5,"4,5,6","25 to less than 35","Brazil","Female","Brazil"
"R_QnbGHvm864TuO0F",4,5,5,4,4,4,5,5,5,5,4,4,5,4,4,5,NA,2,3,3,3,2,3,5,5,5,5,5,5,5,5,5,5,4,5,5,7,"1,3,6","55 years or over","USA","Male","USA"
"R_2YD5OpssHfFaZ86",4,5,2,4,3,5,5,5,4,2,1,5,5,5,5,5,NA,5,5,4,5,5,5,5,4,3,5,3,4,5,4,5,5,2,5,6,5,"1,2,3","35 to less than 45","USA","Male","USA"
"R_3JlNZoR1aqNIc3a",4,3,3,3,2,2,3,3,2,3,3,3,5,5,5,5,NA,NA,NA,2,3,2,2,3,4,2,3,4,4,5,2,3,4,7,2,2,7,"1,2,4","35 to less than 45","USA","Male","USA"
"R_2wTWzSEssudeKpM",4,5,5,5,4,4,5,4,4,3,5,4,5,3,5,4,7,NA,NA,3,3,3,3,3,5,4,3,4,5,4,4,5,5,4,4,5,5,"1,3,4","25 to less than 35","Germany","Male","Germany"
"R_1N2FeF6AQoHD8Sw",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,3,3,3,3,3,4,4,4,2,6,6,8,"2,3,6","25 to less than 35","China","Male","China"
"R_1Pcs9v9crr7AdwA",4,4,3,3,4,4,5,4,4,2,3,4,5,5,4,4,NA,3,NA,3,2,5,3,5,5,5,5,5,5,5,5,5,5,2,5,2,8,"1,2,3","45 to less than 55","Germany","Male","Germany"
"R_1k0vzCvKoj6Ysmd",4,4,5,4,3,3,4,3,4,3,3,4,4,4,4,4,NA,1,3,3,4,4,4,4,4,4,4,3,5,5,5,NA,5,2,5,5,7,"1,2,5","35 to less than 45","China","Male","China"
"R_3ewsjlSR07ewdoq",4,5,3,4,4,5,5,5,5,5,4,5,5,4,5,4,NA,2,3,4,4,4,4,4,3,4,3,3,3,5,4,5,5,2,4,5,5,"2,3,6","55 years or over","Italy","Female","Italy"
"R_3oY1lX8gwLMaUK4",5,4,3,4,4,5,4,5,4,2,4,4,5,4,4,3,NA,5,4,4,2,2,4,5,4,4,2,2,3,5,5,5,5,2,4,4,5,"1,2,3","45 to less than 55","Germany","Male","Germany"
"R_1i9ZkRkm7lBqyrm",5,5,4,4,4,4,5,4,4,5,5,5,5,5,5,5,NA,5,4,3,3,5,4,5,5,4,4,4,4,4,4,4,4,2,5,6,8,"1,3,5","45 to less than 55","France","Female","France"
"R_SC32UUmIPaZK9mp",5,5,5,5,5,4,5,4,4,4,5,4,5,5,5,5,NA,1,2,5,4,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,8,"1,3,5","45 to less than 55","USA","Male","USA"
"R_2CVCtXSjA9C6kMC",4,4,4,4,3,4,3,3,4,3,3,5,4,4,4,4,NA,NA,NA,2,2,2,3,4,5,3,5,5,5,5,5,5,5,2,5,5,5,"1,2,5","35 to less than 45","China","Male","China"
"R_1K3gqG0Rgben2q2",5,5,3,5,3,3,5,4,4,4,5,3,5,4,4,5,NA,5,5,3,1,4,4,5,4,5,4,4,5,4,4,5,5,4,6,6,8,"1,3,5","45 to less than 55","USA","Male","USA"
"R_1gdNFsXjdsbvLi2",4,4,5,4,5,4,4,4,5,5,5,5,5,5,5,4,7,NA,NA,4,4,4,4,3,3,3,3,3,3,3,4,3,3,4,5,5,8,"3,5,6","35 to less than 45","China","Female","China"
"R_31MJkjtt3Mg8N63",4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,NA,5,2,4,4,4,4,1,1,1,3,3,3,3,3,3,3,7,2,2,4,"1,2,3","35 to less than 45","China","Female","China"
"R_3WQprLNtAPZf4AN",4,5,4,4,4,4,5,4,4,5,5,5,4,4,4,4,NA,5,4,2,5,3,2,4,3,3,3,4,4,4,4,5,4,2,5,4,8,"1,2,6","45 to less than 55","Germany","Male","Germany"
"R_1kFvhbD0EvznECy",4,4,3,2,4,4,5,4,5,2,5,5,5,5,5,4,NA,NA,5,1,1,1,1,4,4,4,4,4,4,4,5,4,4,1,4,5,8,"1,3,5","45 to less than 55","France","Female","France"
"R_QfAy7T941kwyXjX",2,3,2,1,2,3,4,3,5,4,3,2,5,4,5,4,NA,5,5,3,4,4,3,4,4,4,4,4,NA,NA,NA,NA,NA,1,1,1,1,"3,5,6","45 to less than 55","Italy","Female","Italy"
"R_3FKAyOLIZvdo4RD",5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,7,2,5,NA,NA,3,NA,5,5,4,5,5,4,4,4,4,5,4,2,2,7,"3,5,6","35 to less than 45","Germany","Male","Germany"
"R_e9a4awVUPeBdstj",3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,2,7,5,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,"3,4","55 years or over","USA","Male","USA"
"R_21ib0Dbe6pvIT4c",5,5,4,4,5,5,5,5,5,5,5,5,4,4,5,3,2,NA,4,3,3,2,2,4,2,3,1,3,3,4,4,5,5,5,6,4,8,"1,3,6","45 to less than 55","Germany","Male","Germany"
"R_ONiBhIyq5pKFMNr",5,5,4,4,2,5,5,4,5,5,5,5,5,5,5,5,NA,5,5,4,4,4,4,5,4,5,4,4,5,4,4,4,4,2,4,4,7,"1,2,3","55 years or over","Italy","Male","Italy"
"R_1Iua3atC5iOXte2",4,4,3,4,4,5,5,5,5,4,4,4,4,5,4,4,NA,NA,NA,4,3,3,3,4,2,4,2,1,1,2,3,3,2,4,4,4,8,"1,2,4","35 to less than 45","Italy","Female","Italy"
"R_3D7SbYFsRVJAdLn",4,4,4,4,2,4,5,4,4,5,5,3,5,5,5,5,NA,5,3,2,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,8,"2,3,5","25 to less than 35","Italy","Female","Italy"
"R_1jBuu6rykk8QEXq",3,5,4,2,4,4,5,4,4,2,3,4,5,5,5,4,4,2,4,3,2,2,2,5,5,5,5,5,5,5,5,5,5,2,4,4,7,"1,3,4","35 to less than 45","USA","Female","USA"
